__row,Source,Kind Code,Document ID,raw_number,norm_number,Date Published,Filing Date
1240,US-PGPUB,A1,US 20050027638 A1,20050027638,20050027638,2005-02-03,2003-07-30
1241,USPAT,B1,US 6836285 B1,6836285,6836285,2004-12-28,1999-09-03
1242,US-PGPUB,A1,US 20040232054 A1,20040232054,20040232054,2004-11-25,2004-04-26
1243,USPAT,B2,US 6972693 B2,6972693,6972693,2005-12-06,2004-04-26
1244,US-PGPUB,A1,US 20040233036 A1,20040233036,20040233036,2004-11-25,2004-05-21
1245,USPAT,B2,US 7119674 B2,7119674,7119674,2006-10-10,2004-05-21
1246,US-PGPUB,A1,US 20040133347 A1,20040133347,20040133347,2004-07-08,2003-12-08
1247,US-PGPUB,A1,US 20040113777 A1,20040113777,20040113777,2004-06-17,2003-12-01
1248,US-PGPUB,A1,US 20060049940 A1,20060049940,20060049940,2006-03-09,2005-11-01
1249,USPAT,B2,US 7030757 B2,7030757,7030757,2006-04-18,2003-12-01
1250,USPAT,B2,US 7750803 B2,7750803,7750803,2010-07-06,2005-11-01
1251,US-PGPUB,A1,US 20040093513 A1,20040093513,20040093513,2004-05-13,2002-11-07
1252,US-PGPUB,A1,US 20050028013 A1,20050028013,20050028013,2005-02-03,2004-08-31
1253,US-PGPUB,A1,US 20050044422 A1,20050044422,20050044422,2005-02-24,2004-08-31
1254,USPAT,B2,US 7451489 B2,7451489,7451489,2008-11-11,2004-08-31
1255,USPAT,B2,US 7454792 B2,7454792,7454792,2008-11-18,2004-08-31
1256,USPAT,B2,US 7454499 B2,7454499,7454499,2008-11-18,2002-11-07
1257,US-PGPUB,A1,US 20040076502 A1,20040076502,20040076502,2004-04-22,2003-11-06
1258,US-PGPUB,A1,US 20030221118 A1,20030221118,20030221118,2003-11-27,2003-03-28
1259,US-PGPUB,A1,US 20030167199 A1,20030167199,20030167199,2003-09-04,2002-03-01
1260,US-PGPUB,A1,US 20080059271 A1,20080059271,20080059271,2008-03-06,2007-06-28
1261,USPAT,B1,US 6598730 B1,6598730,6598730,2003-07-29,2001-12-10
1262,US-PGPUB,A1,US 20030101111 A1,20030101111,20030101111,2003-05-29,2001-11-26
1263,US-PGPUB,A1,US 20030091409 A1,20030091409,20030091409,2003-05-15,2002-07-12
1264,USPAT,B2,US 7419346 B2,7419346,7419346,2008-09-02,2002-07-12
1265,US-PGPUB,A1,US 20030071737 A1,20030071737,20030071737,2003-04-17,2001-10-16
1266,USPAT,B1,US 6507163 B1,6507163,6507163,2003-01-14,1993-12-20
1267,USPAT,B1,US 6491256 B1,6491256,6491256,2002-12-10,1999-09-23
1268,US-PGPUB,A1,US 20020164236 A1,20020164236,20020164236,2002-11-07,2002-04-26
1269,USPAT,B2,US 6659704 B2,6659704,6659704,2003-12-09,2002-04-26
1270,US-PGPUB,A1,US 20020160688 A1,20020160688,20020160688,2002-10-31,2002-01-25
1271,USPAT,B2,US 6840839 B2,6840839,6840839,2005-01-11,2002-01-25
1272,US-PGPUB,A1,US 20020139309 A1,20020139309,20020139309,2002-10-03,2002-04-01
1273,USPAT,B2,US 6742474 B2,6742474,6742474,2004-06-01,2002-04-01
1274,US-PGPUB,A1,US 20020127895 A1,20020127895,20020127895,2002-09-12,2002-03-01
1275,USPAT,B2,US 6575771 B2,6575771,6575771,2003-06-10,2002-03-01
1276,US-PGPUB,A1,US 20020113877 A1,20020113877,20020113877,2002-08-22,2002-02-20
1277,USPAT,B2,US 7002462 B2,7002462,7002462,2006-02-21,2002-02-20
1278,USPAT,B1,US 6377181 B1,6377181,6377181,2002-04-23,2001-02-05
1279,US-PGPUB,A1,US 20020130781 A1,20020130781,20020130781,2002-09-19,2002-01-30
1280,USPAT,B2,US 7126486 B2,7126486,7126486,2006-10-24,2002-01-30
1281,USPAT,B1,US 6340977 B1,6340977,6340977,2002-01-22,1999-05-07
1282,US-PGPUB,A1,US 20020118220 A1,20020118220,20020118220,2002-08-29,2001-11-20
1283,USPAT,B2,US 7047498 B2,7047498,7047498,2006-05-16,2001-11-20
1284,US-PGPUB,A1,US 20070050719 A1,20070050719,20070050719,2007-03-01,2006-03-22
1285,USPAT,B2,US 7861178 B2,7861178,7861178,2010-12-28,2006-03-22
1286,USPAT,B1,US 6330587 B1,6330587,6330587,2001-12-11,1998-12-21
1287,US-PGPUB,A1,US 20020188654 A1,20020188654,20020188654,2002-12-12,2001-08-23
1288,US-PGPUB,A1,US 20010020429 A1,20010020429,20010020429,2001-09-13,2000-12-05
1289,USPAT,B1,US 6431078 B1,6431078,6431078,2002-08-13,2000-12-05
1290,US-PGPUB,A1,US 20010018005 A1,20010018005,20010018005,2001-08-30,2001-02-09
1291,USPAT,B2,US 6511247 B2,6511247,6511247,2003-01-28,2001-02-09
1292,USPAT,A,US 5999757 A,5999757,5999757,1999-12-07,1997-05-15
1293,USPAT,A,US 5990800 A,5990800,5990800,1999-11-23,1997-06-20
1294,USPAT,A,US 5987990 A,5987990,5987990,1999-11-23,1997-11-04
1295,USPAT,A,US 5950543 A,5950543,5950543,1999-09-14,1997-10-10
1296,USPAT,A,US 5938561 A,5938561,5938561,1999-08-17,1997-07-25
1297,USPAT,A,US 5903629 A,5903629,5903629,1999-05-11,1996-10-15
1298,USPAT,A,US 5813599 A,5813599,5813599,1998-09-29,1996-11-19
1299,USPAT,A,US 5781108 A,5781108,5781108,1998-07-14,1995-11-14
1300,USPAT,A,US 5716243 A,5716243,5716243,1998-02-10,1996-04-03
1301,USPAT,A,US 5706735 A,5706735,5706735,1998-01-13,1996-11-12
1302,USPAT,A,US 5656904 A,5656904,5656904,1997-08-12,1995-09-28
1303,USPAT,A,US 5559894 A,5559894,5559894,1996-09-24,1993-06-28
1304,USPAT,A,US 5519223 A,5519223,5519223,1996-05-21,1994-03-03
1305,USPAT,A,US 5448604 A,5448604,5448604,1995-09-05,1994-05-31
1306,USPAT,A,US 5416906 A,5416906,5416906,1995-05-16,1994-03-22
1307,USPAT,A,US 5403996 A,5403996,5403996,1995-04-04,1994-02-25
1308,USPAT,A,US 5796073 A,5796073,5796073,1998-08-18,1997-07-15
1309,USPAT,A,US 5381332 A,5381332,5381332,1995-01-10,1991-12-09
1310,USPAT,A,US 5305641 A,5305641,5305641,1994-04-26,1991-09-16
1311,USPAT,A,US 5237519 A,5237519,5237519,1993-08-17,1990-11-13
1312,USPAT,A,US 5233342 A,5233342,5233342,1993-08-03,1991-02-20
1313,USPAT,A,US 5215100 A,5215100,5215100,1993-06-01,1991-04-29
1314,USPAT,A,US 5145637 A,5145637,5145637,1992-09-08,1991-08-19
1315,USPAT,A,US 5009545 A,5009545,5009545,1991-04-23,1990-07-20
1316,USPAT,A,US 4960249 A,4960249,4960249,1990-10-02,1989-05-24
1317,USPAT,A,US 4954005 A,4954005,4954005,1990-09-04,1989-07-25
1318,USPAT,A,US 4938654 A,4938654,4938654,1990-07-03,1988-01-28
1319,USPAT,A,US 4936529 A,4936529,4936529,1990-06-26,1988-12-29
1320,USPAT,A,US 4894103 A,4894103,4894103,1990-01-16,1988-05-26
1321,USPAT,A,US 4870592 A,4870592,4870592,1989-09-26,1988-02-01
1322,USPAT,A,US 4818169 A,4818169,4818169,1989-04-04,1985-05-17
1323,USPAT,A,US 4814283 A,4814283,4814283,1989-03-21,1988-04-08
1324,USPAT,A,US 4645637 A,4645637,4645637,1987-02-24,1985-02-07
1325,USPAT,A,US 4560968 A,4560968,4560968,1985-12-24,1984-10-25
1326,USPAT,A,US 4550376 A,4550376,4550376,1985-10-29,1983-02-14
1327,USPAT,A,US 4789947 A,4789947,4789947,1988-12-06,1985-10-25
1328,USPAT,A,US 4497242 A,4497242,4497242,1985-02-05,1982-02-11
1329,USPAT,A,US 4497031 A,4497031,4497031,1985-01-29,1982-07-26
1330,USPAT,A,US 4110620 A,4110620,4110620,1978-08-29,1975-03-10
1331,USPAT,A,US 3952699 A,3952699,3952699,1976-04-27,1974-03-19
1332,USPAT,A,US 3790091 A,3790091,3790091,1974-02-05,1971-06-07
1333,USPAT,A,US 3747085 A,3747085,3747085,1973-07-17,1971-11-03
