citing_pub,cited_pub,cited_pub_normalized,cited_pub_country,cited_ipc,cited_cpc,cited_national_class,category,citation_type,cited_npl_text,cited_ipc3
8731724,2003/0090371,20030090371,US,,,,cited by applicant,patcit,,
8731724,2003/0093186,20030093186,US,,,700299,cited by examiner,patcit,,
8731724,2003/0105556,20030105556,US,,,700286,cited by examiner,patcit,,
8731724,2003/0114942,20030114942,US,,,700 83,cited by examiner,patcit,,
8731724,2003/0135339,20030135339,US,,,,cited by applicant,patcit,,
8731724,2003/0172087,20030172087,US,,,,cited by applicant,patcit,,
8731724,2003/0177705,20030177705,US,,,,cited by applicant,patcit,,
8731724,2003/0229572,20030229572,US,,,,cited by applicant,patcit,,
8731724,2004/0002776,20040002776,US,,,,cited by applicant,patcit,,
8731724,2004/0010733,20040010733,US,,,,cited by applicant,patcit,,
8731724,2004/0024494,20040024494,US,,,,cited by applicant,patcit,,
8731724,2004/0072535,20040072535,US,,,,cited by applicant,patcit,,
8731724,2004/0102924,20040102924,US,,,,cited by applicant,patcit,,
8731724,2004/0102937,20040102937,US,,,,cited by applicant,patcit,,
8731724,2004/0153819,20040153819,US,,,,cited by applicant,patcit,,
8731724,2004/0158417,20040158417,US,,,,cited by applicant,patcit,,
8731724,2004/0164690,20040164690,US,,,,cited by applicant,patcit,,
8731724,2004/0186630,20040186630,US,,,,cited by applicant,patcit,,
8731724,2004/0267395,20040267395,US,,,,cited by applicant,patcit,,
8731724,2005/0006488,20050006488,US,,,,cited by applicant,patcit,,
8731724,2005/0033481,20050033481,US,,,,cited by applicant,patcit,,
8731724,2005/0040250,20050040250,US,,,,cited by applicant,patcit,,
8731724,2005/0114311,20050114311,US,,,707  3,cited by examiner,patcit,,
8731724,2005/0160324,20050160324,US,,,,cited by applicant,patcit,,
8731724,2005/0192680,20050192680,US,,,,cited by applicant,patcit,,
8731724,2005/0256661,20050256661,US,,,,cited by applicant,patcit,,
8731724,2005/0278047,20050278047,US,,,,cited by applicant,patcit,,
8731724,2006/0058900,20060058900,US,,,,cited by applicant,patcit,,
8731724,2006/0058923,20060058923,US,,,,cited by applicant,patcit,,
8731724,2006/0090467,20060090467,US,,,,cited by applicant,patcit,,
8731724,2006/0106739,20060106739,US,,,,cited by applicant,patcit,,
8731724,2006/0167591,20060167591,US,,,,cited by applicant,patcit,,
8731724,2006/0224254,20060224254,US,,,,cited by applicant,patcit,,
8731724,2006/0259285,20060259285,US,,,,cited by applicant,patcit,,
8731724,2007/0023533,20070023533,US,,,,cited by applicant,patcit,,
8731724,2007/0061046,20070061046,US,,,,cited by applicant,patcit,,
8731724,2007/0067062,20070067062,US,,,,cited by applicant,patcit,,
8731724,2008/0097651,20080097651,US,,,,cited by applicant,patcit,,
8731724,2008/0147465,20080147465,US,,,,cited by applicant,patcit,,
8731724,2008/0172258,20080172258,US,,,,cited by applicant,patcit,,
8731724,2008/0179408,20080179408,US,,,,cited by applicant,patcit,,
8731724,2008/0183424,20080183424,US,,,,cited by applicant,patcit,,
8731724,2008/0275674,20080275674,US,,,,cited by applicant,patcit,,
8731724,2008/0277486,20080277486,US,,,,cited by applicant,patcit,,
8731724,2008/0300963,20080300963,US,,,705 10,cited by examiner,patcit,,
8731724,2009/0012654,20090012654,US,,,,cited by applicant,patcit,,
8731724,2009/0076790,20090076790,US,,,703 18,cited by examiner,patcit,,
8731724,2009/0083583,20090083583,US,,,,cited by applicant,patcit,,
8731724,2009/0112522,20090112522,US,,,,cited by applicant,patcit,,
8731724,2009/0132096,20090132096,US,,,,cited by applicant,patcit,,
8731724,2009/0138203,20090138203,US,,,,cited by applicant,patcit,,
8731724,2009/0204267,20090204267,US,,,,cited by applicant,patcit,,
8731724,2009/0216469,20090216469,US,,,,cited by applicant,patcit,,
8731724,2009/0308941,20090308941,US,,,,cited by applicant,patcit,,
8731724,2009/0327890,20090327890,US,,,,cited by applicant,patcit,,
8731724,2010/0004882,20100004882,US,,,,cited by applicant,patcit,,
8731724,2010/0042453,20100042453,US,,,,cited by applicant,patcit,,
8731724,2010/0049676,20100049676,US,,,,cited by applicant,patcit,,
8731724,2010/0070907,20100070907,US,,,,cited by applicant,patcit,,
8731724,2010/0082161,20100082161,US,,,,cited by applicant,patcit,,
8731724,2010/0207951,20100207951,US,,,,cited by applicant,patcit,,
8731724,2010/0211222,20100211222,US,,,,cited by applicant,patcit,,
8731724,2010/0257108,20100257108,US,,,705314,cited by examiner,patcit,,
8731724,2010/0274366,20100274366,US,,,,cited by applicant,patcit,,
8731724,2010/0280774,20100280774,US,,,,cited by applicant,patcit,,
8731724,2010/0283606,20100283606,US,,,,cited by applicant,patcit,,
8731724,2010/0286937,20100286937,US,,,702 60,cited by examiner,patcit,,
8731724,2010/0324741,20100324741,US,,,,cited by applicant,patcit,,
8731724,2010/0324962,20100324962,US,,,,cited by applicant,patcit,,
8731724,2011/0029422,20110029422,US,,,,cited by applicant,patcit,,
8731724,2011/0061015,20110061015,US,,,,cited by applicant,patcit,,
8731724,2011/0178977,20110178977,US,,,,cited by applicant,patcit,,
8731724,2011/0204720,20110204720,US,,,,cited by applicant,patcit,,
8731724,2011/0246381,20110246381,US,,,,cited by applicant,patcit,,
8731724,2011/0320045,20110320045,US,,,,cited by applicant,patcit,,
8731724,2012/0072039,20120072039,US,,,,cited by applicant,patcit,,
8786189,3078389,3078389,US,,,,cited by applicant,patcit,,
8786189,3344269,3344269,US,,,,cited by applicant,patcit,,
8786189,4105927,4105927,US,,,,cited by applicant,patcit,,
8786189,4531114,4531114,US,,,,cited by applicant,patcit,,
8786189,4763115,4763115,US,,,,cited by applicant,patcit,,
8786189,4796018,4796018,US,,,,cited by applicant,patcit,,
8786189,4816809,4816809,US,,,,cited by applicant,patcit,,
8786189,D352564,D352564,US,,,,cited by applicant,patcit,,
8786189,5493272,5493272,US,,,,cited by applicant,patcit,,
8786189,5572183,5572183,US,,,,cited by applicant,patcit,,
8786189,5662408,5662408,US,,,,cited by applicant,patcit,,
8786189,5816682,5816682,US,,,,cited by applicant,patcit,,
8786189,D404508,D404508,US,,,,cited by applicant,patcit,,
8786189,5886620,5886620,US,,,,cited by applicant,patcit,,
8786189,5897194,5897194,US,,,,cited by applicant,patcit,,
8786189,6246221,6246221,US,,,,cited by applicant,patcit,,
8786189,6304039,6304039,US,,,,cited by applicant,patcit,,
8786189,6384724,6384724,US,,,,cited by applicant,patcit,,
8786189,6518878,6518878,US,,,,cited by applicant,patcit,,
8786189,6606808,6606808,US,,,,cited by applicant,patcit,,
8786189,6778071,6778071,US,,,,cited by applicant,patcit,,
8786189,6841947,6841947,US,,,3151693,cited by examiner,patcit,,
8786189,6859145,6859145,US,,,,cited by applicant,patcit,,
8786189,6873256,6873256,US,,,,cited by applicant,patcit,,
8786189,7026768,7026768,US,,,,cited by applicant,patcit,,
8786189,7154379,7154379,US,,,,cited by applicant,patcit,,
8786189,7158040,7158040,US,,,,cited by applicant,patcit,,
8786189,7182174,7182174,US,,,,cited by applicant,patcit,,
8786189,7191510,7191510,US,,,,cited by applicant,patcit,,
8786189,7259670,7259670,US,,,,cited by applicant,patcit,,
8786189,7385517,7385517,US,,,,cited by applicant,patcit,,
8786189,7528700,7528700,US,,,,cited by applicant,patcit,,
8786189,8033686,8033686,US,,,36224902,cited by examiner,patcit,,
8786189,8083367,8083367,US,,,362147,cited by examiner,patcit,,
8786189,8093828,8093828,US,,,315291,cited by examiner,patcit,,
8786189,2001/0013185,20010013185,US,,,,cited by applicant,patcit,,
8786189,2001/0040798,20010040798,US,,,,cited by applicant,patcit,,
8786189,2002/0040798,20020040798,US,,,,cited by applicant,patcit,,
8786189,2003/0179577,20030179577,US,,,,cited by applicant,patcit,,
8786189,2003/0189823,20030189823,US,,,,cited by applicant,patcit,,
8786189,2005/0052339,20050052339,US,,,,cited by applicant,patcit,,
8786189,2006/0103638,20060103638,US,,,,cited by applicant,patcit,,
8786189,2007/0096663,20070096663,US,,,,cited by applicant,patcit,,
8786189,2007/0262731,20070262731,US,,,315291,cited by examiner,patcit,,
8786189,2008/0016366,20080016366,US,,,713182,cited by examiner,patcit,,
8786189,2008/0266076,20080266076,US,,,340506,cited by examiner,patcit,,
8786189,2009/0128353,20090128353,US,,,3406915,cited by examiner,patcit,,
8786189,2010/0045155,20100045155,US,,,,cited by applicant,patcit,,
8786189,2010/0117545,20100117545,US,,,315152,cited by examiner,patcit,,
8786189,2010/0188023,20100188023,US,,,315312,cited by examiner,patcit,,
8786189,2010/0263184,20100263184,US,,,,cited by applicant,patcit,,
8786189,2010/0301755,20100301755,US,,,315149,cited by examiner,patcit,,
8786189,2011/0187543,20110187543,US,,,340628,cited by examiner,patcit,,
8786189,2012/0206050,20120206050,US,,,315152,cited by examiner,patcit,,
8805579,2201680,2201680,US,,,,cited by applicant,patcit,,
8805579,3155319,3155319,US,,,,cited by applicant,patcit,,
8805579,3740785,3740785,US,,,,cited by applicant,patcit,,
8805579,4027349,4027349,US,,,,cited by applicant,patcit,,
8805579,4763376,4763376,US,,,,cited by applicant,patcit,,
8805579,5069722,5069722,US,,,,cited by applicant,patcit,,
8805579,5146644,5146644,US,,,,cited by applicant,patcit,,
8805579,5431122,5431122,US,,,,cited by applicant,patcit,,
8805579,5444887,5444887,US,,,,cited by applicant,patcit,,
8805579,5548516,5548516,US,,,,cited by applicant,patcit,,
8805579,6108597,6108597,US,,,,cited by applicant,patcit,,
8805579,6162171,6162171,US,,,,cited by applicant,patcit,,
8805579,6538431,6538431,US,,,,cited by applicant,patcit,,
8805579,6917176,6917176,US,,,31856811,cited by examiner,patcit,,
8805579,7386163,7386163,US,,,382153,cited by examiner,patcit,,
8805579,7555363,7555363,US,,,,cited by applicant,patcit,,
8805579,7720570,7720570,US,,,700245,cited by examiner,patcit,,
8805579,2002/0016649,20020016649,US,,,,cited by applicant,patcit,,
8805579,2003/0089267,20030089267,US,,,,cited by applicant,patcit,,
8805579,2003/0171846,20030171846,US,,,,cited by applicant,patcit,,
8805579,2004/0013295,20040013295,US,,,,cited by applicant,patcit,,
8805579,2005/0145018,20050145018,US,,,,cited by applicant,patcit,,
8805579,2006/0151634,20060151634,US,,,,cited by applicant,patcit,,
8805579,2007/0276552,20070276552,US,,,,cited by applicant,patcit,,
8805579,2008/0147691,20080147691,US,,,,cited by applicant,patcit,,
8805579,2009/0234527,20090234527,US,,,,cited by applicant,patcit,,
8805579,2009/0276094,20090276094,US,,,,cited by applicant,patcit,,
8805579,2009/0292393,20090292393,US,,,,cited by applicant,patcit,,
8805579,2010/0063628,20100063628,US,,,,cited by applicant,patcit,,
8805579,2010/0139019,20100139019,US,,,,cited by applicant,patcit,,
8805579,2010/0274430,20100274430,US,,,,cited by applicant,patcit,,
8805579,2010/0275405,20100275405,US,,,,cited by applicant,patcit,,
8805579,2010/0286827,20100286827,US,,,,cited by applicant,patcit,,
8805579,2010/0292835,20100292835,US,,,,cited by applicant,patcit,,
8807823,671081,671081,US,,,366286,cited by examiner,patcit,,
8807823,1592788,1592788,US,,,,cited by applicant,patcit,,
8807823,2157683,2157683,US,,,366 98,cited by examiner,patcit,,
8807823,2584437,2584437,US,,,,cited by applicant,patcit,,
8807823,2765234,2765234,US,,,,cited by applicant,patcit,,
8807823,3505075,3505075,US,,,,cited by applicant,patcit,,
8807823,3514080,3514080,US,,,,cited by applicant,patcit,,
8807823,4096893,4096893,US,,,,cited by applicant,patcit,,
8807823,4528824,4528824,US,,,,cited by applicant,patcit,,
8807823,4548054,4548054,US,,,,cited by applicant,patcit,,
8807823,4637221,4637221,US,,,,cited by applicant,patcit,,
8807823,4681030,4681030,US,,,,cited by applicant,patcit,,
8807823,4693611,4693611,US,,,,cited by applicant,patcit,,
8807823,4708489,4708489,US,,,,cited by applicant,patcit,,
8807823,4740088,4740088,US,,,,cited by applicant,patcit,,
8807823,4822175,4822175,US,,,,cited by applicant,patcit,,
8807823,5067819,5067819,US,,,,cited by applicant,patcit,,
8807823,5150967,5150967,US,,,,cited by applicant,patcit,,
8807823,5208050,5208050,US,,,,cited by applicant,patcit,,
8807823,5328263,5328263,US,,,,cited by applicant,patcit,,
8807823,5439289,5439289,US,,,,cited by applicant,patcit,,
8807823,5580007,5580007,US,,,,cited by applicant,patcit,,
8807823,5803377,5803377,US,,,,cited by applicant,patcit,,
8807823,5960701,5960701,US,,,,cited by applicant,patcit,,
8807823,5962060,5962060,US,,,,cited by applicant,patcit,,
8807823,6041961,6041961,US,,,,cited by applicant,patcit,,
8807823,6318889,6318889,US,,,,cited by applicant,patcit,,
8807823,6341887,6341887,US,,,,cited by applicant,patcit,,
8807823,6465034,6465034,US,,,,cited by applicant,patcit,,
8807823,6474862,6474862,US,,,,cited by applicant,patcit,,
8807823,6689410,6689410,US,,,,cited by applicant,patcit,,
8807823,6772675,6772675,US,,,,cited by applicant,patcit,,
8807823,6945157,6945157,US,,,,cited by applicant,patcit,,
8807823,7048217,7048217,US,,,,cited by applicant,patcit,,
8807823,7104474,7104474,US,,,,cited by applicant,patcit,,
8807823,7144150,7144150,US,,,,cited by applicant,patcit,,
8807823,7207506,7207506,US,,,,cited by applicant,patcit,,
8807823,7520658,7520658,US,,,,cited by applicant,patcit,,
8807823,7520662,7520662,US,,,,cited by applicant,patcit,,
8807823,8672534,8672534,US,,,366206,cited by examiner,patcit,,A47
8807823,2005/0183426,20050183426,US,,,,cited by applicant,patcit,,
8807823,2007/0193299,20070193299,US,,,,cited by applicant,patcit,,
8807823,2008/0279040,20080279040,US,,,,cited by applicant,patcit,,
8807823,2010/0145522,20100145522,US,,,700265,cited by examiner,patcit,,
8807823,2010/0323071,20100323071,US,,,426231,cited by examiner,patcit,,
8812156,7028633,7028633,US,,,116 22 A,cited by examiner,patcit,,
8812156,7441367,7441367,US,,,431321,cited by examiner,patcit,,
8812156,7962243,7962243,US,,,700259,cited by examiner,patcit,,
8812156,2002/0046713,20020046713,US,,,119720,cited by examiner,patcit,,
8812156,2002/0154498,20020154498,US,,,362112,cited by examiner,patcit,,
8812156,2004/0016388,20040016388,US,,,116 22 A,cited by examiner,patcit,,
8812156,2005/0020156,20050020156,US,,,441136,cited by examiner,patcit,,
8812156,2005/0102988,20050102988,US,,,56  1,cited by examiner,patcit,,
8812156,2005/0145162,20050145162,US,,,116 22 A,cited by examiner,patcit,,
8812156,2006/0204531,20060204531,US,,,424405,cited by examiner,patcit,,
8812156,2007/0163516,20070163516,US,,,119713,cited by examiner,patcit,,
8812156,2009/0164045,20090164045,US,,,700259,cited by examiner,patcit,,
8812156,2009/0232506,20090232506,US,,,398106,cited by examiner,patcit,,
8812156,2010/0017046,20100017046,US,,,701  2,cited by examiner,patcit,,
8812156,2010/0058974,20100058974,US,,,116 22 A,cited by examiner,patcit,,
8812156,2011/0231016,20110231016,US,,,700246,cited by examiner,patcit,,
8831784,2003/0084047,20030084047,US,,,707 10,cited by examiner,patcit,,
8831784,2008/0069121,20080069121,US,,,370401,cited by examiner,patcit,,
8831784,2012/0245740,20120245740,US,,,700276,cited by examiner,patcit,,
8866606,5648760,5648760,US,,,340  44,cited by examiner,patcit,,
8866606,6298247,6298247,US,,,455558,cited by examiner,patcit,,
8866606,6608559,6608559,US,,,34053913,cited by examiner,patcit,,
8866606,6711543,6711543,US,,,704270,cited by examiner,patcit,,
8866606,7245216,7245216,US,,,34053913,cited by examiner,patcit,,
8866606,8135378,8135378,US,,,4554041,cited by examiner,patcit,,
8866606,2004/0033819,20040033819,US,,,455567,cited by examiner,patcit,,
8866606,2004/0246128,20040246128,US,,,34053919,cited by examiner,patcit,,
8866606,2007/0111716,20070111716,US,,,455417,cited by examiner,patcit,,
8866606,2011/0117878,20110117878,US,,,4554042,cited by examiner,patcit,,
8866606,2012/0036461,20120036461,US,,,715769,cited by examiner,patcit,,
8866606,2012/0092156,20120092156,US,,,34053912,cited by examiner,patcit,,
8866606,2013/0120132,20130120132,US,,,340501,cited by examiner,patcit,,
8866606,2013/0141235,20130141235,US,,,34053912,cited by examiner,patcit,,
8866606,2013/0307685,20130307685,US,,,34053912,cited by examiner,patcit,,
8880241,4818990,4818990,US,,,34087007,cited by examiner,patcit,,
8880241,5890441,5890441,US,,,244 123,cited by examiner,patcit,,
8880241,6023061,6023061,US,,,250332,cited by examiner,patcit,,
8880241,6963307,6963307,US,,,,cited by applicant,patcit,,
8880241,7042388,7042388,US,,,,cited by applicant,patcit,,
8880241,7228227,7228227,US,,,701467,cited by examiner,patcit,,
8880241,7302316,7302316,US,,,701 11,cited by examiner,patcit,,
8880241,7839283,7839283,US,,,,cited by applicant,patcit,,
8880241,8056864,8056864,US,,,2441724,cited by examiner,patcit,,
8880241,8162256,8162256,US,,,244110 E,cited by examiner,patcit,,
8880241,2006/0091310,20060091310,US,,,250330,cited by examiner,patcit,,
8880241,2007/0126395,20070126395,US,,,320109,cited by examiner,patcit,,
8880241,2010/0168939,20100168939,US,,,701 16,cited by examiner,patcit,,
8880241,2011/0068224,20110068224,US,,,244116,cited by examiner,patcit,,
8880241,2011/0133089,20110133089,US,,,2503385,cited by examiner,patcit,,
8880241,2011/0210883,20110210883,US,,,,cited by applicant,patcit,,
8880241,2011/0301784,20110301784,US,,,701  2,cited by examiner,patcit,,
8880241,2012/0078451,20120078451,US,,,701 15,cited by examiner,patcit,,
8880241,2014/0124621,20140124621,US,,,244110 E,cited by examiner,patcit,,
8892347,2008/0042876,20080042876,US,,,340905,cited by examiner,patcit,,
8892347,2012/0089319,20120089319,US,,,701300,cited by examiner,patcit,,
8924018,4977971,4977971,US,,,180  83,cited by examiner,patcit,,
8924018,8073317,8073317,US,,,396 55,cited by examiner,patcit,,
8924018,2004/0164505,20040164505,US,,,,cited by applicant,patcit,,
8924018,2008/0054158,20080054158,US,,,2502031,cited by examiner,patcit,,
8924018,2010/0049367,20100049367,US,,,700259,cited by examiner,patcit,,
8924936,5539652,5539652,US,,,,cited by applicant,patcit,,
8924936,5651111,5651111,US,,,714 381,cited by examiner,patcit,,
8924936,5854924,5854924,US,,,717132,cited by examiner,patcit,,
8924936,5905856,5905856,US,,,,cited by applicant,patcit,,
8924936,6332211,6332211,US,,,,cited by applicant,patcit,,
8924936,6442748,6442748,US,,,,cited by applicant,patcit,,
8924936,6456506,6456506,US,,,,cited by applicant,patcit,,
8924936,6477471,6477471,US,,,,cited by applicant,patcit,,
8924936,6519763,6519763,US,,,,cited by applicant,patcit,,
8924936,6546506,6546506,US,,,,cited by applicant,patcit,,
8924936,6601017,6601017,US,,,,cited by applicant,patcit,,
8924936,6601233,6601233,US,,,,cited by applicant,patcit,,
8924936,6725399,6725399,US,,,,cited by applicant,patcit,,
8924936,6766473,6766473,US,,,714 33,cited by examiner,patcit,,
8924936,6889167,6889167,US,,,,cited by applicant,patcit,,
8924936,6901535,6901535,US,,,,cited by applicant,patcit,,
8924936,6988055,6988055,US,,,,cited by applicant,patcit,,
8924936,7080351,7080351,US,,,,cited by applicant,patcit,,
