citing_pub,cited_pub,cited_pub_normalized,cited_pub_country,cited_ipc,cited_cpc,cited_national_class,category,citation_type,cited_npl_text
12468892,,,,,,,cited by examiner,nplcit,"Sougata Saha, Souvik Das, Elizabeth Soper, Erin Pacquetet, Rohini K. Srihari; Proto: A Neural Cocktail for Generating Appealing Conversations; Sep. 6, 2021; URL: https://arxiv.org/pdf/2109.02513 (Year: 2021)."
12468892,,,,,,,cited by applicant,nplcit,"Subramaniam, Sethuramalingam et al., “COBOTS—A Cognitive Multi-Bot Conversational Framework for Technical Support”, Title of the item: Industrial Applications, Date: Jul. 2018, pp. 597-604, Publisher: ACM, Link: https://ifaamas.org/Proceedings/aamas2018/pdfs/p597.pdf."
12468892,,,,,,,cited by applicant,nplcit,"Cuayahuitl, Heriberto et al., “Ensemble-Based Deep Reinforcement Learning for Chatbots”, Title of the item: Machine Learning, Date: Aug. 2019, Publisher: Arxiv, Link: https://arxiv.org/pdf/1908.10422.pdf."
12469004,2021/0089860,20210089860,US,,,,cited by examiner,patcit,
12469004,2021/0366586,20210366586,US,,,,cited by examiner,patcit,
12469004,,,,,,,cited by applicant,nplcit,"George Kousiouris et al., “A microservice-based framework for integrating IoT management platforms, semantic and AI services for supply chain management,” vol. 5, Issue 2, pp. 141-145, Jun. 2019."
12469004,,,,,,,cited by applicant,nplcit,"Rupa Dash et al., “Application of Artificial Intelligence in Automation of Supply Chain Management,” Journal of Strategic Innovation and Sustainability vol. 14(3), pp. 43-53, 2019."
12479606,3417729,3417729,US,,,,cited by applicant,patcit,
12479606,3575527,3575527,US,,,,cited by applicant,patcit,
12479606,3805723,3805723,US,,,,cited by applicant,patcit,
12479606,4865248,4865248,US,,,,cited by applicant,patcit,
12479606,4954962,4954962,US,,,,cited by applicant,patcit,
12479606,5040116,5040116,US,,,,cited by applicant,patcit,
12479606,5283739,5283739,US,,,,cited by applicant,patcit,
12479606,5371581,5371581,US,,,,cited by applicant,patcit,
12479606,5386462,5386462,US,,,,cited by applicant,patcit,
12479606,5452374,5452374,US,,,,cited by applicant,patcit,
12479606,5497236,5497236,US,,,,cited by applicant,patcit,
12479606,5731884,5731884,US,,,,cited by applicant,patcit,
12479606,5847522,5847522,US,,,,cited by applicant,patcit,
12479606,5901253,5901253,US,,,,cited by applicant,patcit,
12479606,5995898,5995898,US,,,,cited by applicant,patcit,
12479606,6031612,6031612,US,,,,cited by applicant,patcit,
12479606,6266577,6266577,US,,,,cited by applicant,patcit,
12479606,6344796,6344796,US,,,,cited by applicant,patcit,
12479606,6374155,6374155,US,,,,cited by applicant,patcit,
12479606,6426699,6426699,US,,,,cited by applicant,patcit,
12479606,6507670,6507670,US,,,,cited by applicant,patcit,
12479606,6543983,6543983,US,,,,cited by applicant,patcit,
12479606,6636781,6636781,US,,,,cited by applicant,patcit,
12479606,6676460,6676460,US,,,,cited by applicant,patcit,
12479606,6690997,6690997,US,,,,cited by applicant,patcit,
12479606,6694217,6694217,US,,,,cited by applicant,patcit,
12479606,6705523,6705523,US,,,,cited by applicant,patcit,
12479606,6804607,6804607,US,,,,cited by applicant,patcit,
12479606,6919803,6919803,US,,,,cited by applicant,patcit,
12479606,6954290,6954290,US,,,,cited by applicant,patcit,
12479606,6961711,6961711,US,,,,cited by applicant,patcit,
12479606,6965440,6965440,US,,,,cited by applicant,patcit,
12479606,6970838,6970838,US,,,,cited by applicant,patcit,
12479606,7006952,7006952,US,,,,cited by applicant,patcit,
12479606,7016536,7016536,US,,,,cited by applicant,patcit,
12479606,7031519,7031519,US,,,,cited by applicant,patcit,
12479606,7129817,7129817,US,,,,cited by applicant,patcit,
12479606,7133743,7133743,US,,,,cited by applicant,patcit,
12479606,7145699,7145699,US,,,,cited by applicant,patcit,
12479606,7149611,7149611,US,,,,cited by applicant,patcit,
12479606,7171879,7171879,US,,,,cited by applicant,patcit,
12479606,7188513,7188513,US,,,,cited by applicant,patcit,
12479606,7335071,7335071,US,,,,cited by applicant,patcit,
12479606,7337686,7337686,US,,,,cited by applicant,patcit,
12479606,7337944,7337944,US,,,,cited by applicant,patcit,
12479606,7339993,7339993,US,,,,cited by applicant,patcit,
12479606,7459880,7459880,US,,,,cited by applicant,patcit,
12479606,7639386,7639386,US,,,,cited by applicant,patcit,
12479606,7668404,7668404,US,,,,cited by applicant,patcit,
12479606,7673831,7673831,US,,,,cited by applicant,patcit,
12479606,7685953,7685953,US,,,,cited by applicant,patcit,
12479606,7693745,7693745,US,,,,cited by applicant,patcit,
12479606,7894939,7894939,US,,,,cited by applicant,patcit,
12479606,7925375,7925375,US,,,,cited by applicant,patcit,
12479606,7946526,7946526,US,,,,cited by applicant,patcit,
12479606,7946530,7946530,US,,,,cited by applicant,patcit,
12479606,7966093,7966093,US,,,,cited by applicant,patcit,
12479606,8015023,8015023,US,,,,cited by applicant,patcit,
12479606,8078317,8078317,US,,,,cited by applicant,patcit,
12479606,8126642,8126642,US,,,,cited by applicant,patcit,
12479606,8131607,8131607,US,,,,cited by applicant,patcit,
12479606,8145351,8145351,US,,,,cited by applicant,patcit,
12479606,8195328,8195328,US,,,,cited by applicant,patcit,
12479606,8286236,8286236,US,,,,cited by applicant,patcit,
12479606,8412588,8412588,US,,,,cited by applicant,patcit,
12479606,8418959,8418959,US,,,,cited by applicant,patcit,
12479606,8429754,8429754,US,,,,cited by applicant,patcit,
12479606,8473189,8473189,US,,,,cited by applicant,patcit,
12479606,8511606,8511606,US,,,,cited by applicant,patcit,
12479606,8577538,8577538,US,,,,cited by applicant,patcit,
12479606,8599027,8599027,US,,,,cited by applicant,patcit,
12479606,8602349,8602349,US,,,,cited by applicant,patcit,
12479606,8639400,8639400,US,,,,cited by applicant,patcit,
12479606,8736820,8736820,US,,,,cited by applicant,patcit,
12479606,8752166,8752166,US,,,,cited by applicant,patcit,
12479606,8791790,8791790,US,,,,cited by applicant,patcit,
12479606,8874301,8874301,US,,,,cited by applicant,patcit,
12479606,8899903,8899903,US,,,,cited by applicant,patcit,
12479606,8948914,8948914,US,,,,cited by applicant,patcit,
12479606,8956100,8956100,US,,,,cited by applicant,patcit,
12479606,8989053,8989053,US,,,,cited by applicant,patcit,
12479606,9033285,9033285,US,,,,cited by applicant,patcit,
12479606,9051043,9051043,US,,,,cited by applicant,patcit,
12479606,9079587,9079587,US,,,,cited by applicant,patcit,
12479606,9139310,9139310,US,,,,cited by applicant,patcit,
12479606,9163909,9163909,US,,,,cited by applicant,patcit,
12479606,9193452,9193452,US,,,,cited by applicant,patcit,
12479606,9195959,9195959,US,,,,cited by applicant,patcit,
12479606,9216587,9216587,US,,,,cited by applicant,patcit,
12479606,9216857,9216857,US,,,,cited by applicant,patcit,
12479606,9230236,9230236,US,,,,cited by applicant,patcit,
12479606,9235213,9235213,US,,,,cited by applicant,patcit,
12479606,9244147,9244147,US,,,,cited by applicant,patcit,
12479606,9256852,9256852,US,,,,cited by applicant,patcit,
12479606,9261578,9261578,US,,,,cited by applicant,patcit,
12479606,9321531,9321531,US,,,,cited by applicant,patcit,
12479606,9336506,9336506,US,,,,cited by applicant,patcit,
12479606,9336635,9336635,US,,,,cited by applicant,patcit,
12479606,9358975,9358975,US,,,,cited by applicant,patcit,
12479606,9373149,9373149,US,,,,cited by applicant,patcit,
12479606,9381916,9381916,US,,,,cited by applicant,patcit,
12479606,9397518,9397518,US,,,,cited by applicant,patcit,
12479606,9404761,9404761,US,,,,cited by applicant,patcit,
12479606,9409644,9409644,US,,,,cited by applicant,patcit,
12479606,9411337,9411337,US,,,,cited by applicant,patcit,
12479606,9412280,9412280,US,,,,cited by applicant,patcit,
12479606,9436183,9436183,US,,,,cited by applicant,patcit,
12479606,9436926,9436926,US,,,,cited by applicant,patcit,
12479606,9448559,9448559,US,,,,cited by applicant,patcit,
12479606,9489490,9489490,US,,,,cited by applicant,patcit,
12479606,9510316,9510316,US,,,,cited by applicant,patcit,
12479606,9535421,9535421,US,,,,cited by applicant,patcit,
12479606,9545852,9545852,US,,,,cited by applicant,patcit,
12479606,9561941,9561941,US,,,,cited by applicant,patcit,
12479606,9563201,9563201,US,,,,cited by applicant,patcit,
12479606,9568335,9568335,US,,,,cited by applicant,patcit,
12479606,9582950,9582950,US,,,,cited by applicant,patcit,
12479606,9600645,9600645,US,,,,cited by applicant,patcit,
12479606,9619776,9619776,US,,,,cited by applicant,patcit,
12479606,9623553,9623553,US,,,,cited by applicant,patcit,
12479606,9623562,9623562,US,,,,cited by applicant,patcit,
12479606,9650136,9650136,US,,,,cited by applicant,patcit,
12479606,9652912,9652912,US,,,,cited by applicant,patcit,
12479606,9656805,9656805,US,,,,cited by applicant,patcit,
12479606,9671791,9671791,US,,,,cited by applicant,patcit,
12479606,9677564,9677564,US,,,,cited by applicant,patcit,
12479606,9682481,9682481,US,,,,cited by applicant,patcit,
12479606,9697730,9697730,US,,,,cited by applicant,patcit,
12479606,9718564,9718564,US,,,,cited by applicant,patcit,
12479606,9720414,9720414,US,,,,cited by applicant,patcit,
12479606,9731821,9731821,US,,,,cited by applicant,patcit,
12479606,9733646,9733646,US,,,,cited by applicant,patcit,
12479606,9746852,9746852,US,,,,cited by applicant,patcit,
12479606,9746853,9746853,US,,,,cited by applicant,patcit,
12479606,9778653,9778653,US,,,,cited by applicant,patcit,
12479606,9786187,9786187,US,,,,cited by applicant,patcit,
12479606,9796529,9796529,US,,,,cited by applicant,patcit,
12479606,9828092,9828092,US,,,,cited by applicant,patcit,
12479606,9858604,9858604,US,,,,cited by applicant,patcit,
12479606,9886035,9886035,US,,,,cited by applicant,patcit,
12479606,9896204,9896204,US,,,,cited by applicant,patcit,
12479606,9959771,9959771,US,,,,cited by applicant,patcit,
12479606,9959773,9959773,US,,,,cited by applicant,patcit,
12479606,9974612,9974612,US,,,,cited by applicant,patcit,
12479606,10022753,10022753,US,,,,cited by applicant,patcit,
12479606,10022867,10022867,US,,,,cited by applicant,patcit,
12479606,10048697,10048697,US,,,,cited by applicant,patcit,
12479606,10108185,10108185,US,,,,cited by applicant,patcit,
12479606,10137984,10137984,US,,,,cited by applicant,patcit,
12479606,10558226,10558226,US,,,,cited by applicant,patcit,
12479606,10649469,10649469,US,,,,cited by applicant,patcit,
12479606,10745132,10745132,US,,,,cited by applicant,patcit,
12479606,10780988,10780988,US,,,,cited by applicant,patcit,
12479606,10860115,10860115,US,,,,cited by applicant,patcit,
12479606,11164149,11164149,US,,,,cited by applicant,patcit,
12479606,11619952,11619952,US,,,,cited by applicant,patcit,
12479606,11628932,11628932,US,,,,cited by applicant,patcit,
12479606,11649050,11649050,US,,,,cited by applicant,patcit,
12479606,11726184,11726184,US,,,,cited by applicant,patcit,
12479606,11808580,11808580,US,,,,cited by applicant,patcit,
12479606,D1008873,D1008873,US,,,D12 161,cited by examiner,patcit,
12479606,11851162,11851162,US,,,,cited by examiner,patcit,
12479606,11868146,11868146,US,,,,cited by applicant,patcit,
12479606,11933613,11933613,US,,,,cited by applicant,patcit,
12479606,2001/0045449,20010045449,US,,,,cited by applicant,patcit,
12479606,2002/0016726,20020016726,US,,,,cited by applicant,patcit,
12479606,2002/0035450,20020035450,US,,,,cited by applicant,patcit,
12479606,2002/0072979,20020072979,US,,,,cited by applicant,patcit,
12479606,2002/0087375,20020087375,US,,,,cited by applicant,patcit,
12479606,2002/0107751,20020107751,US,,,,cited by applicant,patcit,
12479606,2002/0111914,20020111914,US,,,,cited by applicant,patcit,
12479606,2002/0116289,20020116289,US,,,,cited by applicant,patcit,
12479606,2002/0123930,20020123930,US,,,,cited by applicant,patcit,
12479606,2002/0156645,20020156645,US,,,,cited by applicant,patcit,
12479606,2003/0040980,20030040980,US,,,,cited by applicant,patcit,
12479606,2003/0072031,20030072031,US,,,,cited by applicant,patcit,
12479606,2003/0121968,20030121968,US,,,,cited by applicant,patcit,
12479606,2003/0141411,20030141411,US,,,,cited by applicant,patcit,
12479606,2004/0002898,20040002898,US,,,,cited by applicant,patcit,
12479606,2004/0068416,20040068416,US,,,,cited by applicant,patcit,
12479606,2004/0112660,20040112660,US,,,,cited by applicant,patcit,
12479606,2004/0160335,20040160335,US,,,,cited by applicant,patcit,
12479606,2004/0162638,20040162638,US,,,,cited by applicant,patcit,
12479606,2004/0257199,20040257199,US,,,,cited by applicant,patcit,
12479606,2005/0068178,20050068178,US,,,,cited by applicant,patcit,
12479606,2005/0093865,20050093865,US,,,,cited by applicant,patcit,
12479606,2005/0102240,20050102240,US,,,,cited by applicant,patcit,
12479606,2005/0244060,20050244060,US,,,,cited by applicant,patcit,
12479606,2005/0285934,20050285934,US,,,,cited by applicant,patcit,
12479606,2006/0053534,20060053534,US,,,,cited by applicant,patcit,
12479606,2006/0118162,20060118162,US,,,,cited by applicant,patcit,
12479606,2006/0136237,20060136237,US,,,,cited by applicant,patcit,
12479606,2006/0287829,20060287829,US,,,,cited by applicant,patcit,
12479606,2007/0016496,20070016496,US,,,,cited by applicant,patcit,
12479606,2007/0073552,20070073552,US,,,,cited by applicant,patcit,
12479606,2007/0102565,20070102565,US,,,,cited by applicant,patcit,
12479606,2007/0150375,20070150375,US,,,,cited by applicant,patcit,
12479606,2007/0170237,20070170237,US,,,,cited by applicant,patcit,
12479606,2007/0210953,20070210953,US,,,,cited by applicant,patcit,
12479606,2007/0233337,20070233337,US,,,,cited by applicant,patcit,
12479606,2007/0244763,20070244763,US,,,,cited by applicant,patcit,
12479606,2007/0246601,20070246601,US,,,,cited by applicant,patcit,
12479606,2007/0262195,20070262195,US,,,,cited by applicant,patcit,
12479606,2007/0293978,20070293978,US,,,,cited by applicant,patcit,
12479606,2008/0012697,20080012697,US,,,,cited by applicant,patcit,
12479606,2008/0027591,20080027591,US,,,,cited by applicant,patcit,
12479606,2008/0100258,20080100258,US,,,,cited by applicant,patcit,
12479606,2008/0109246,20080109246,US,,,,cited by applicant,patcit,
12479606,2008/0111816,20080111816,US,,,,cited by applicant,patcit,
12479606,2008/0141921,20080141921,US,,,,cited by applicant,patcit,
12479606,2008/0150679,20080150679,US,,,,cited by applicant,patcit,
12479606,2008/0154659,20080154659,US,,,,cited by applicant,patcit,
12479606,2008/0167817,20080167817,US,,,,cited by applicant,patcit,
12479606,2008/0184906,20080184906,US,,,,cited by applicant,patcit,
12479606,2008/0189012,20080189012,US,,,,cited by applicant,patcit,
12479606,2008/0301009,20080301009,US,,,,cited by applicant,patcit,
12479606,2009/0027253,20090027253,US,,,,cited by applicant,patcit,
12479606,2009/0062974,20090062974,US,,,,cited by applicant,patcit,
12479606,2009/0063166,20090063166,US,,,,cited by applicant,patcit,
12479606,2009/0079388,20090079388,US,,,,cited by applicant,patcit,
12479606,2009/0086275,20090086275,US,,,,cited by applicant,patcit,
12479606,2009/0091435,20090091435,US,,,,cited by applicant,patcit,
12479606,2009/0106124,20090106124,US,,,,cited by applicant,patcit,
12479606,2009/0149985,20090149985,US,,,,cited by applicant,patcit,
12479606,2009/0164379,20090164379,US,,,,cited by applicant,patcit,
12479606,2009/0165127,20090165127,US,,,,cited by applicant,patcit,
12479606,2009/0216394,20090216394,US,,,701 16,cited by examiner,patcit,
12479606,2009/0236470,20090236470,US,,,,cited by applicant,patcit,
12479606,2009/0254457,20090254457,US,,,,cited by applicant,patcit,
12479606,2009/0254482,20090254482,US,,,,cited by applicant,patcit,
12479606,2009/0299903,20090299903,US,,,,cited by applicant,patcit,
12479606,2009/0303507,20090303507,US,,,,cited by applicant,patcit,
12479606,2009/0314883,20090314883,US,,,,cited by applicant,patcit,
12479606,2010/0007479,20100007479,US,,,,cited by applicant,patcit,
12479606,2010/0030608,20100030608,US,,,,cited by applicant,patcit,
12479606,2010/0031351,20100031351,US,,,,cited by applicant,patcit,
12479606,2010/0088163,20100088163,US,,,,cited by applicant,patcit,
12479606,2010/0088175,20100088175,US,,,,cited by applicant,patcit,
12479606,2010/0100269,20100100269,US,,,,cited by applicant,patcit,
12479606,2010/0169185,20100169185,US,,,,cited by applicant,patcit,
12479606,2010/0206145,20100206145,US,,,,cited by applicant,patcit,
12479606,2010/0287065,20100287065,US,,,,cited by applicant,patcit,
12479606,2010/0299067,20100299067,US,,,,cited by applicant,patcit,
12479606,2010/0299222,20100299222,US,,,,cited by applicant,patcit,
12479606,2011/0035149,20110035149,US,,,,cited by applicant,patcit,
