doc_id,domain,year,dominant_topic,max_prob
PAP1974,paper,2023,3,0.2281
PAP1975,paper,2023,8,0.5568
PAP1976,paper,2022,14,0.4191
PAP1977,paper,2023,3,0.4158
PAP1978,paper,2022,8,0.3346
PAP1979,paper,2023,8,0.5814
PAP1980,paper,2022,8,0.5045
PAP1981,paper,2022,8,0.3083
PAP1982,paper,2023,8,0.5989
PAP1983,paper,2022,3,0.6354
PAP1984,paper,2023,3,0.2997
PAP1985,paper,2022,3,0.6461
PAP1986,paper,2023,3,0.5823
PAP1987,paper,2022,8,0.557
PAP1988,paper,2022,14,0.5543
PAP1989,paper,2022,8,0.5388
PAP1990,paper,2023,3,0.6787
PAP1991,paper,2022,14,0.3287
PAP1992,paper,2023,8,0.6476
PAP1993,paper,2022,8,0.398
PAP1994,paper,2023,3,0.4694
PAP1995,paper,2023,3,0.4056
PAP1996,paper,2022,3,0.6041
PAP1997,paper,2023,1,0.2779
PAP1998,paper,2022,8,0.7151
PAP1999,paper,2022,3,0.4041
PAP2000,paper,2020,8,0.4502
PAP2001,paper,2021,11,0.3627
PAP2002,paper,2021,8,0.6124
PAP2003,paper,2021,11,0.269
PAP2004,paper,2022,3,0.6211
PAP2005,paper,2021,14,0.3148
PAP2006,paper,2021,8,0.6715
PAP2007,paper,2021,3,0.5222
PAP2008,paper,2021,3,0.5001
PAP2009,paper,2021,3,0.4749
PAP2010,paper,2020,14,0.4631
PAP2011,paper,2021,8,0.3551
PAP2012,paper,2020,14,0.3076
PAP2013,paper,2021,14,0.32
PAP2014,paper,2021,3,0.3496
PAP2015,paper,2021,7,0.2841
PAP2016,paper,2022,3,0.3771
PAP2017,paper,2022,14,0.3715
PAP2018,paper,2022,3,0.2551
PAP2019,paper,2021,3,0.4185
PAP2020,paper,2021,8,0.3542
PAP2021,paper,2021,11,0.3826
PAP2022,paper,2022,8,0.3512
PAP2023,paper,2021,8,0.3525
PAP2024,paper,2020,8,0.7033
PAP2025,paper,2021,3,0.4298
PAP2026,paper,2021,1,0.2724
PAP2027,paper,2021,8,0.5784
PAP2028,paper,2021,14,0.2434
PAP2029,paper,2022,8,0.6455
PAP2030,paper,2021,8,0.4925
PAP2031,paper,2021,11,0.4225
PAP2032,paper,2020,3,0.6443
PAP2033,paper,2020,8,0.4042
PAP2034,paper,2020,11,0.5191
PAP2035,paper,2020,3,0.5123
PAP2036,paper,2021,3,0.6103
PAP2037,paper,2020,3,0.4064
PAP2038,paper,2021,14,0.3167
PAP2039,paper,2022,3,0.1727
PAP2040,paper,2021,3,0.1925
PAP2041,paper,2021,3,0.5088
PAP2042,paper,2021,8,0.3484
PAP2043,paper,2020,3,0.2782
PAP2044,paper,2022,14,0.3935
PAP2045,paper,2020,8,0.4894
PAP2046,paper,2020,3,0.4283
PAP2047,paper,2021,3,0.3699
PAP2048,paper,2020,3,0.3854
PAP2049,paper,2021,3,0.3242
PAP2050,paper,2022,11,0.2672
PAP2051,paper,2021,8,0.6809
PAP2052,paper,2021,14,0.4331
PAP2053,paper,2020,3,0.4754
PAP2054,paper,2021,8,0.3608
PAP2055,paper,2021,3,0.4224
PAP2056,paper,2021,3,0.3176
PAP2057,paper,2022,8,0.503
PAP2058,paper,2022,3,0.3589
PAP2059,paper,2021,3,0.7585
PAP2060,paper,2021,14,0.4885
PAP2061,paper,2021,12,0.3233
PAP2062,paper,2021,11,0.4479
PAP2063,paper,2020,3,0.6474
PAP2064,paper,2021,3,0.4994
PAP2065,paper,2021,8,0.8564
PAP2066,paper,2021,3,0.4842
PAP2067,paper,2021,8,0.3432
PAP2068,paper,2021,3,0.5206
PAP2069,paper,2021,1,0.2156
PAP2070,paper,2020,8,0.4102
PAP2071,paper,2021,8,0.4945
PAP2072,paper,2020,3,0.7516
PAP2073,paper,2022,3,0.4163
PAP2074,paper,2022,11,0.3368
PAP2075,paper,2021,14,0.3376
PAP2076,paper,2021,3,0.5202
PAP2077,paper,2020,11,0.2658
PAP2078,paper,2022,3,0.3334
PAP2079,paper,2021,3,0.3261
PAP2080,paper,2021,8,0.3926
PAP2081,paper,2021,8,0.6046
PAP2082,paper,2021,8,0.4271
PAP2083,paper,2022,3,0.207
PAP2084,paper,2022,3,0.7283
PAP2085,paper,2022,3,0.6566
PAP2086,paper,2020,1,0.3733
PAP2087,paper,2022,1,0.3717
PAP2088,paper,2021,14,0.3491
PAP2089,paper,2022,8,0.2698
PAP2090,paper,2021,8,0.4277
PAP2091,paper,2021,3,0.407
PAP2092,paper,2021,11,0.2788
PAP2093,paper,2021,11,0.5719
PAP2094,paper,2021,14,0.342
PAP2095,paper,2020,8,0.6887
PAP2096,paper,2020,3,0.3465
PAP2097,paper,2022,14,0.3507
PAP2098,paper,2020,14,0.4586
PAP2099,paper,2021,3,0.3145
PAP2100,paper,2021,3,0.4146
PAP2101,paper,2021,11,0.3053
PAP2102,paper,2020,3,0.3922
PAP2103,paper,2021,8,0.4381
PAP2104,paper,2021,3,0.444
PAP2105,paper,2021,8,0.4041
PAP2106,paper,2020,3,0.5455
PAP2107,paper,2020,3,0.506
PAP2108,paper,2021,14,0.4359
PAP2109,paper,2021,8,0.3052
PAP2110,paper,2022,3,0.686
PAP2111,paper,2021,3,0.6463
PAP2112,paper,2020,3,0.4579
PAP2113,paper,2021,3,0.5905
PAP2114,paper,2021,8,0.4887
PAP2115,paper,2021,4,0.335
PAP2116,paper,2021,3,0.5523
PAP2117,paper,2021,3,0.3667
PAP2118,paper,2022,5,0.3045
PAP2119,paper,2020,3,0.5372
PAP2120,paper,2021,3,0.6229
PAP2121,paper,2021,3,0.3594
PAP2122,paper,2021,8,0.4035
PAP2123,paper,2021,8,0.3563
PAP2124,paper,2020,3,0.4388
PAP2125,paper,2021,3,0.4857
PAP2126,paper,2020,8,0.3143
PAP2127,paper,2021,14,0.5162
PAP2128,paper,2022,8,0.4748
PAP2129,paper,2021,8,0.3107
PAP2130,paper,2021,3,0.6246
PAP2131,paper,2021,3,0.4459
PAP2132,paper,2022,3,0.5542
PAP2133,paper,2020,11,0.4042
PAP2134,paper,2022,3,0.6006
PAP2135,paper,2020,3,0.5305
PAP2136,paper,2021,8,0.3947
PAP2137,paper,2021,3,0.5121
PAP2138,paper,2020,11,0.3483
PAP2139,paper,2021,14,0.4122
PAP2140,paper,2021,8,0.4896
PAP2141,paper,2022,11,0.3716
PAP2142,paper,2021,3,0.4449
PAP2143,paper,2020,14,0.4095
PAP2144,paper,2021,8,0.3294
PAP2145,paper,2020,3,0.2398
PAP2146,paper,2021,8,0.5391
PAP2147,paper,2021,3,0.5291
PAP2148,paper,2021,3,0.4268
PAP2149,paper,2021,8,0.4121
PAP2150,paper,2020,3,0.5754
PAP2151,paper,2021,3,0.7401
PAP2152,paper,2021,8,0.5132
PAP2153,paper,2020,3,0.2679
PAP2154,paper,2021,14,0.5315
PAP2155,paper,2020,3,0.3534
PAP2156,paper,2021,3,0.7818
PAP2157,paper,2021,3,0.3935
PAP2158,paper,2020,14,0.3693
PAP2159,paper,2021,3,0.6627
PAP2160,paper,2020,7,0.4299
PAP2161,paper,2021,11,0.3898
PAP2162,paper,2021,11,0.4066
PAP2163,paper,2022,3,0.3899
PAP2164,paper,2021,3,0.5406
PAP2165,paper,2021,3,0.5981
PAP2166,paper,2021,14,0.4954
PAP2167,paper,2021,3,0.4783
PAP2168,paper,2021,14,0.513
PAP2169,paper,2021,3,0.283
PAP2170,paper,2022,3,0.3178
PAP2171,paper,2021,8,0.6379
PAP2172,paper,2021,3,0.6264
PAP2173,paper,2021,3,0.2316
PAP2174,paper,2021,10,0.2626
PAP2175,paper,2022,14,0.3828
PAP2176,paper,2021,8,0.4227
PAP2177,paper,2021,3,0.5662
PAP2178,paper,2020,8,0.4198
PAP2179,paper,2020,8,0.3309
PAP2180,paper,2020,3,0.6369
PAP2181,paper,2022,3,0.4916
PAP2182,paper,2020,14,0.4494
PAP2183,paper,2022,1,0.3039
PAP2184,paper,2021,11,0.4331
PAP2185,paper,2020,11,0.3666
PAP2186,paper,2020,8,0.4586
PAP2187,paper,2020,3,0.5657
PAP2188,paper,2021,8,0.4925
PAP2189,paper,2021,3,0.5208
PAP2190,paper,2022,3,0.5427
PAP2191,paper,2021,3,0.4312
PAP2192,paper,2021,11,0.4337
PAP2193,paper,2021,8,0.3895
PAP2194,paper,2021,8,0.389
PAP2195,paper,2020,8,0.3247
PAP2196,paper,2021,3,0.3164
PAP2197,paper,2022,3,0.2239
PAP2198,paper,2021,3,0.4599
PAP2199,paper,2021,8,0.5597
PAP2200,paper,2020,3,0.5408
PAP2201,paper,2022,3,0.6142
PAP2202,paper,2020,8,0.4937
PAP2203,paper,2022,8,0.3156
PAP2204,paper,2021,3,0.3361
PAP2205,paper,2021,3,0.5338
PAP2206,paper,2022,8,0.5573
PAP2207,paper,2021,8,0.3845
PAP2208,paper,2021,3,0.6957
PAP2209,paper,2020,11,0.4712
PAP2210,paper,2021,8,0.3789
PAP2211,paper,2021,3,0.5427
PAP2212,paper,2020,3,0.6107
PAP2213,paper,2022,14,0.3024
PAP2214,paper,2021,3,0.7274
PAP2215,paper,2021,3,0.4853
PAP2216,paper,2021,8,0.3315
PAP2217,paper,2020,11,0.366
PAP2218,paper,2021,3,0.6935
PAP2219,paper,2021,3,0.3048
PAP2220,paper,2021,3,0.4133
PAP2221,paper,2021,14,0.4816
PAP2222,paper,2021,8,0.5907
PAP2223,paper,2020,3,0.6381
PAP2224,paper,2021,3,0.364
PAP2225,paper,2021,14,0.4296
PAP2226,paper,2021,8,0.4466
PAP2227,paper,2021,8,0.3097
PAP2228,paper,2021,3,0.5437
PAP2229,paper,2021,14,0.484
PAP2230,paper,2021,13,0.2092
PAP2231,paper,2021,14,0.386
PAP2232,paper,2022,3,0.6544
PAP2233,paper,2021,8,0.5376
PAP2234,paper,2020,11,0.331
PAP2235,paper,2022,8,0.3306
PAP2236,paper,2020,3,0.4222
PAP2237,paper,2022,3,0.3862
PAP2238,paper,2021,3,0.6618
PAP2239,paper,2022,8,0.5233
PAP2240,paper,2022,3,0.4736
PAP2241,paper,2020,14,0.3218
PAP2242,paper,2021,3,0.5493
PAP2243,paper,2021,8,0.4234
PAP2244,paper,2022,14,0.3081
PAP2245,paper,2020,3,0.3433
PAP2246,paper,2021,3,0.5638
PAP2247,paper,2021,11,0.2995
PAP2248,paper,2021,11,0.5609
PAP2249,paper,2022,3,0.3046
PAP2250,paper,2020,8,0.6415
PAP2251,paper,2022,14,0.4582
PAP2252,paper,2021,3,0.3255
PAP2253,paper,2021,8,0.394
PAP2254,paper,2022,3,0.3999
PAP2255,paper,2021,3,0.5325
PAP2256,paper,2021,8,0.5329
PAP2257,paper,2020,8,0.5022
PAP2258,paper,2021,14,0.3706
PAP2259,paper,2022,14,0.3458
PAP2260,paper,2020,8,0.3463
PAP2261,paper,2020,3,0.3518
PAP2262,paper,2022,8,0.7763
PAP2263,paper,2020,3,0.3209
PAP2264,paper,2020,3,0.5989
PAP2265,paper,2020,3,0.5995
PAP2266,paper,2022,8,0.456
PAP2267,paper,2020,3,0.5535
PAP2268,paper,2020,3,0.5396
PAP2269,paper,2021,3,0.5511
PAP2270,paper,2022,1,0.1799
PAP2271,paper,2021,3,0.3253
PAP2272,paper,2022,11,0.285
PAP2273,paper,2021,3,0.4456
PAP2274,paper,2020,12,0.1982
PAP2275,paper,2021,3,0.6199
PAP2276,paper,2020,8,0.6266
PAP2277,paper,2020,3,0.5542
PAP2278,paper,2021,3,0.5547
PAP2279,paper,2021,3,0.7327
PAP2280,paper,2021,3,0.3591
PAP2281,paper,2021,14,0.4125
PAP2282,paper,2020,14,0.447
PAP2283,paper,2022,14,0.3752
PAP2284,paper,2022,8,0.3223
PAP2285,paper,2021,3,0.3056
PAP2286,paper,2021,8,0.3717
PAP2287,paper,2020,14,0.4224
PAP2288,paper,2022,3,0.5685
PAP2289,paper,2020,8,0.4355
PAP2290,paper,2020,8,0.5538
PAP2291,paper,2021,14,0.3444
PAP2292,paper,2021,3,0.5616
PAP2293,paper,2021,5,0.2609
PAP2294,paper,2021,3,0.501
PAP2295,paper,2020,3,0.4004
PAP2296,paper,2021,3,0.504
PAP2297,paper,2022,14,0.3498
PAP2298,paper,2021,3,0.5082
PAP2299,paper,2021,14,0.3888
PAP2300,paper,2021,3,0.446
PAP2301,paper,2021,3,0.7281
PAP2302,paper,2021,3,0.2543
PAP2303,paper,2022,11,0.3623
PAP2304,paper,2021,8,0.4172
PAP2305,paper,2020,8,0.4264
PAP2306,paper,2021,11,0.4981
PAP2307,paper,2020,3,0.3017
PAP2308,paper,2022,8,0.6204
PAP2309,paper,2021,3,0.5521
PAP2310,paper,2021,3,0.3222
PAP2311,paper,2020,3,0.408
PAP2312,paper,2021,3,0.4266
PAP2313,paper,2021,3,0.5196
PAP2314,paper,2021,8,0.4995
PAP2315,paper,2021,11,0.5265
PAP2316,paper,2020,8,0.4641
PAP2317,paper,2021,3,0.455
PAP2318,paper,2021,3,0.4493
PAP2319,paper,2021,1,0.3237
PAP2320,paper,2021,3,0.3176
PAP2321,paper,2020,3,0.3706
PAP2322,paper,2022,3,0.2791
PAP2323,paper,2022,3,0.4256
PAP2324,paper,2020,3,0.3851
PAP2325,paper,2022,11,0.4583
PAP2326,paper,2020,5,0.2895
PAP2327,paper,2020,8,0.3425
PAP2328,paper,2020,14,0.3076
PAP2329,paper,2021,3,0.4994
PAP2330,paper,2021,3,0.5284
PAP2331,paper,2022,3,0.6449
PAP2332,paper,2021,3,0.5889
PAP2333,paper,2022,3,0.436
PAP2334,paper,2020,3,0.4201
PAP2335,paper,2022,3,0.4064
PAP2336,paper,2022,3,0.4738
PAP2337,paper,2021,8,0.4266
PAP2338,paper,2021,8,0.3336
PAP2339,paper,2020,3,0.4064
PAP2340,paper,2021,3,0.6177
PAP2341,paper,2022,3,0.5315
PAP2342,paper,2021,3,0.3504
PAP2343,paper,2022,3,0.2776
PAP2344,paper,2022,3,0.3954
PAP2345,paper,2021,3,0.4785
PAP2346,paper,2022,3,0.2789
PAP2347,paper,2021,8,0.3518
PAP2348,paper,2022,3,0.4747
PAP2349,paper,2020,3,0.4375
PAP2350,paper,2021,3,0.4988
PAP2351,paper,2021,3,0.4712
PAP2352,paper,2021,3,0.5031
PAP2353,paper,2021,11,0.3614
PAP2354,paper,2021,8,0.4731
PAP2355,paper,2020,3,0.3543
PAP2356,paper,2021,7,0.3047
PAP2357,paper,2021,3,0.571
PAP2358,paper,2021,3,0.2644
PAP2359,paper,2022,8,0.3
PAP2360,paper,2022,8,0.5274
PAP2361,paper,2020,1,0.4885
PAP2362,paper,2021,3,0.2898
PAP2363,paper,2022,3,0.5416
PAP2364,paper,2021,3,0.6821
PAP2365,paper,2021,3,0.5776
PAP2366,paper,2021,14,0.4013
PAP2367,paper,2020,8,0.6712
PAP2368,paper,2021,3,0.4784
PAP2369,paper,2022,3,0.6279
PAP2370,paper,2020,3,0.474
PAP2371,paper,2021,3,0.3555
PAP2372,paper,2022,8,0.822
PAP2373,paper,2021,14,0.4933
PAP2374,paper,2022,3,0.5744
PAP2375,paper,2022,11,0.4048
PAP2376,paper,2022,3,0.2508
PAP2377,paper,2020,3,0.3547
PAP2378,paper,2021,3,0.4268
PAP2379,paper,2020,14,0.4033
PAP2380,paper,2021,8,0.4007
PAP2381,paper,2020,14,0.3568
PAP2382,paper,2020,14,0.3286
PAP2383,paper,2022,3,0.7475
PAP2384,paper,2021,3,0.6114
PAP2385,paper,2020,14,0.4186
PAP2386,paper,2021,3,0.4682
PAP2387,paper,2022,3,0.3241
PAP2388,paper,2022,3,0.4463
PAP2389,paper,2021,3,0.6579
PAP2390,paper,2021,8,0.3062
PAP2391,paper,2020,8,0.4602
PAP2392,paper,2022,3,0.4594
PAP2393,paper,2020,3,0.5644
PAP2394,paper,2022,8,0.539
PAP2395,paper,2021,8,0.6919
PAP2396,paper,2020,8,0.6539
PAP2397,paper,2022,3,0.4699
PAP2398,paper,2020,8,0.468
PAP2399,paper,2020,14,0.3248
PAP2400,paper,2021,8,0.5747
PAP2401,paper,2021,8,0.4385
PAP2402,paper,2021,3,0.3631
PAP2403,paper,2020,8,0.5172
PAP2404,paper,2020,14,0.3013
PAP2405,paper,2020,3,0.4744
PAP2406,paper,2021,3,0.4907
PAP2407,paper,2022,3,0.5836
PAP2408,paper,2021,3,0.2393
PAP2409,paper,2021,8,0.3201
PAP2410,paper,2021,8,0.3125
PAP2411,paper,2020,3,0.5282
PAP2412,paper,2021,1,0.3183
PAP2413,paper,2021,3,0.4212
PAP2414,paper,2021,3,0.3116
PAP2415,paper,2021,3,0.4792
PAP2416,paper,2020,8,0.5533
PAP2417,paper,2020,3,0.4414
PAP2418,paper,2021,8,0.2864
PAP2419,paper,2022,6,0.2499
PAP2420,paper,2022,8,0.6337
PAP2421,paper,2022,3,0.4373
PAP2422,paper,2020,3,0.3005
PAP2423,paper,2022,3,0.3285
PAP2424,paper,2020,3,0.3857
PAP2425,paper,2022,8,0.3124
PAP2426,paper,2020,8,0.5476
PAP2427,paper,2021,3,0.3949
PAP2428,paper,2021,3,0.5714
PAP2429,paper,2021,8,0.4724
PAP2430,paper,2021,8,0.5479
PAP2431,paper,2021,8,0.385
PAP2432,paper,2021,1,0.2945
PAP2433,paper,2021,3,0.5716
PAP2434,paper,2021,3,0.5669
PAP2435,paper,2021,3,0.5816
PAP2436,paper,2021,8,0.3005
PAP2437,paper,2021,3,0.2743
PAP2438,paper,2020,8,0.5823
PAP2439,paper,2020,3,0.3312
PAP2440,paper,2022,3,0.557
PAP2441,paper,2020,3,0.6223
PAP2442,paper,2022,3,0.3591
PAP2443,paper,2021,3,0.5002
PAP2444,paper,2021,3,0.4123
PAP2445,paper,2021,3,0.4831
PAP2446,paper,2021,8,0.4511
PAP2447,paper,2020,3,0.5728
PAP2448,paper,2021,3,0.4123
PAP2449,paper,2020,8,0.4963
PAP2450,paper,2021,8,0.4899
PAP2451,paper,2021,11,0.2426
PAP2452,paper,2021,3,0.4009
PAP2453,paper,2022,5,0.2786
PAP2454,paper,2022,8,0.687
PAP2455,paper,2021,14,0.4271
PAP2456,paper,2021,3,0.4117
PAP2457,paper,2022,8,0.4273
PAP2458,paper,2021,14,0.3941
PAP2459,paper,2021,3,0.4726
PAP2460,paper,2020,3,0.3738
PAP2461,paper,2021,8,0.3419
PAP2462,paper,2022,11,0.3386
PAP2463,paper,2022,3,0.4913
PAP2464,paper,2020,8,0.6414
PAP2465,paper,2021,8,0.6465
PAP2466,paper,2022,8,0.4366
PAP2467,paper,2021,3,0.5902
PAP2468,paper,2022,3,0.3956
PAP2469,paper,2021,3,0.3578
PAP2470,paper,2021,8,0.5666
PAP2471,paper,2021,11,0.4307
PAP2472,paper,2021,8,0.6481
PAP2473,paper,2020,3,0.3322
PAP2474,paper,2022,14,0.5371
PAP2475,paper,2022,14,0.4693
PAP2476,paper,2021,3,0.3578
PAP2477,paper,2021,3,0.3934
PAP2478,paper,2021,11,0.4269
PAP2479,paper,2021,3,0.5152
PAP2480,paper,2020,8,0.5449
PAP2481,paper,2020,8,0.576
PAP2482,paper,2021,14,0.6793
PAP2483,paper,2020,14,0.2783
PAP2484,paper,2020,3,0.4513
PAP2485,paper,2020,3,0.3044
PAP2486,paper,2021,4,0.3326
PAP2487,paper,2021,3,0.4755
PAP2488,paper,2021,3,0.2757
PAP2489,paper,2021,3,0.4568
PAP2490,paper,2021,8,0.5209
PAP2491,paper,2020,8,0.3064
PAP2492,paper,2021,8,0.4981
PAP2493,paper,2022,3,0.4134
PAP2494,paper,2020,14,0.3654
PAP2495,paper,2021,14,0.3088
PAP2496,paper,2021,5,0.2311
PAP2497,paper,2021,14,0.3006
PAP2498,paper,2020,14,0.287
PAP2499,paper,2020,14,0.3409
PAP2500,paper,2019,3,0.6591
PAP2501,paper,2018,14,0.5921
PAP2502,paper,2017,3,0.3561
PAP2503,paper,2020,3,0.6888
PAP2504,paper,2018,3,0.4779
PAP2505,paper,2018,8,0.4064
PAP2506,paper,2018,8,0.2974
PAP2507,paper,2017,14,0.617
PAP2508,paper,2018,8,0.3256
PAP2509,paper,2019,8,0.3445
PAP2510,paper,2019,3,0.2661
PAP2511,paper,2019,3,0.3375
PAP2512,paper,2017,3,0.2967
PAP2513,paper,2018,14,0.4767
PAP2514,paper,2018,3,0.6006
PAP2515,paper,2019,8,0.4544
PAP2516,paper,2020,3,0.4916
PAP2517,paper,2018,8,0.3925
PAP2518,paper,2017,3,0.4071
PAP2519,paper,2019,3,0.404
PAP2520,paper,2018,3,0.5939
PAP2521,paper,2018,3,0.5442
PAP2522,paper,2018,3,0.4609
PAP2523,paper,2017,3,0.4362
PAP2524,paper,2019,8,0.3404
PAP2525,paper,2019,3,0.3274
PAP2526,paper,2018,14,0.2747
PAP2527,paper,2019,3,0.5148
PAP2528,paper,2020,8,0.3622
PAP2529,paper,2017,11,0.1669
PAP2530,paper,2018,3,0.5676
PAP2531,paper,2019,3,0.6536
PAP2532,paper,2019,3,0.5787
PAP2533,paper,2019,1,0.2707
PAP2534,paper,2018,14,0.437
PAP2535,paper,2017,11,0.3011
PAP2536,paper,2017,3,0.5023
PAP2537,paper,2019,11,0.2672
PAP2538,paper,2017,3,0.4712
PAP2539,paper,2019,3,0.5584
PAP2540,paper,2020,3,0.467
PAP2541,paper,2019,8,0.4571
PAP2542,paper,2020,3,0.6607
PAP2543,paper,2019,3,0.5863
PAP2544,paper,2018,3,0.5618
PAP2545,paper,2017,3,0.5034
PAP2546,paper,2018,3,0.4291
PAP2547,paper,2019,14,0.5505
PAP2548,paper,2019,3,0.314
PAP2549,paper,2018,7,0.3689
PAP2550,paper,2018,11,0.2057
PAP2551,paper,2020,3,0.4466
PAP2552,paper,2017,3,0.3613
PAP2553,paper,2020,3,0.8048
PAP2554,paper,2020,3,0.4859
PAP2555,paper,2020,3,0.3257
PAP2556,paper,2017,3,0.4258
PAP2557,paper,2018,3,0.4753
PAP2558,paper,2018,8,0.4056
PAP2559,paper,2019,3,0.4377
PAP2560,paper,2020,8,0.5219
PAP2561,paper,2019,3,0.3706
PAP2562,paper,2018,8,0.3808
PAP2563,paper,2020,3,0.424
PAP2564,paper,2020,8,0.5157
PAP2565,paper,2020,11,0.4855
PAP2566,paper,2019,3,0.3915
PAP2567,paper,2019,3,0.5842
PAP2568,paper,2019,11,0.3756
PAP2569,paper,2018,3,0.7235
PAP2570,paper,2020,3,0.2836
PAP2571,paper,2020,3,0.4405
PAP2572,paper,2019,11,0.3756
PAP2573,paper,2018,11,0.2842
PAP2574,paper,2019,3,0.2062
PAP2575,paper,2020,3,0.4443
PAP2576,paper,2019,3,0.2963
PAP2577,paper,2018,3,0.4071
PAP2578,paper,2018,11,0.2758
PAP2579,paper,2018,3,0.3892
PAP2580,paper,2018,8,0.3645
PAP2581,paper,2019,3,0.4663
PAP2582,paper,2017,3,0.6611
PAP2583,paper,2018,11,0.4665
PAP2584,paper,2017,3,0.3851
PAP2585,paper,2020,11,0.4035
PAP2586,paper,2018,8,0.3876
PAP2587,paper,2019,8,0.5695
PAP2588,paper,2020,8,0.5054
PAP2589,paper,2017,11,0.3579
PAP2590,paper,2017,3,0.4445
PAP2591,paper,2019,14,0.4499
PAP2592,paper,2018,3,0.5283
PAP2593,paper,2018,8,0.5716
PAP2594,paper,2019,8,0.4268
PAP2595,paper,2019,8,0.6661
PAP2596,paper,2019,11,0.3252
PAP2597,paper,2017,3,0.4317
PAP2598,paper,2018,3,0.3944
PAP2599,paper,2019,3,0.5089
PAP2600,paper,2018,14,0.5947
PAP2601,paper,2020,3,0.6991
PAP2602,paper,2020,3,0.7104
PAP2603,paper,2020,3,0.3755
PAP2604,paper,2020,3,0.3908
PAP2605,paper,2017,11,0.5299
PAP2606,paper,2018,8,0.351
PAP2607,paper,2019,3,0.3128
PAP2608,paper,2019,3,0.5728
PAP2609,paper,2018,3,0.747
PAP2610,paper,2020,3,0.4685
PAP2611,paper,2019,3,0.3779
PAP2612,paper,2018,11,0.3482
PAP2613,paper,2019,8,0.5266
PAP2614,paper,2019,3,0.2751
PAP2615,paper,2019,14,0.5364
PAP2616,paper,2018,3,0.3906
PAP2617,paper,2017,1,0.3265
PAP2618,paper,2019,3,0.3475
PAP2619,paper,2020,3,0.3883
PAP2620,paper,2020,8,0.6091
PAP2621,paper,2017,11,0.3403
PAP2622,paper,2018,11,0.3973
PAP2623,paper,2019,8,0.5494
PAP2624,paper,2020,14,0.5929
PAP2625,paper,2019,3,0.3722
PAP2626,paper,2019,14,0.5299
PAP2627,paper,2017,3,0.4051
PAP2628,paper,2020,14,0.3178
PAP2629,paper,2017,3,0.5318
PAP2630,paper,2018,11,0.3739
PAP2631,paper,2018,14,0.3861
PAP2632,paper,2019,8,0.332
PAP2633,paper,2017,8,0.5822
PAP2634,paper,2018,3,0.4597
PAP2635,paper,2017,3,0.4721
PAP2636,paper,2020,3,0.5382
PAP2637,paper,2018,3,0.4152
PAP2638,paper,2017,8,0.4721
PAP2639,paper,2019,3,0.4787
PAP2640,paper,2017,8,0.4314
PAP2641,paper,2017,11,0.5043
PAP2642,paper,2019,14,0.5265
PAP2643,paper,2019,3,0.646
PAP2644,paper,2018,3,0.4919
PAP2645,paper,2017,11,0.2382
PAP2646,paper,2018,8,0.5446
PAP2647,paper,2018,14,0.5263
PAP2648,paper,2019,8,0.4288
PAP2649,paper,2019,14,0.3957
PAP2650,paper,2019,3,0.5653
PAP2651,paper,2017,8,0.5504
PAP2652,paper,2018,3,0.508
PAP2653,paper,2019,14,0.4368
PAP2654,paper,2018,3,0.3599
PAP2655,paper,2017,8,0.4719
PAP2656,paper,2018,3,0.4773
PAP2657,paper,2018,3,0.2571
PAP2658,paper,2019,3,0.4114
PAP2659,paper,2019,8,0.4738
PAP2660,paper,2017,8,0.3357
PAP2661,paper,2020,8,0.3988
PAP2662,paper,2020,3,0.557
PAP2663,paper,2019,8,0.5147
PAP2664,paper,2018,3,0.5307
PAP2665,paper,2018,3,0.2974
PAP2666,paper,2018,8,0.6402
PAP2667,paper,2020,3,0.4665
PAP2668,paper,2019,3,0.5883
PAP2669,paper,2018,3,0.3993
PAP2670,paper,2019,3,0.5558
PAP2671,paper,2019,3,0.2761
PAP2672,paper,2017,8,0.3868
PAP2673,paper,2020,8,0.397
PAP2674,paper,2019,3,0.3496
PAP2675,paper,2019,11,0.3045
PAP2676,paper,2020,3,0.4685
PAP2677,paper,2018,3,0.3711
PAP2678,paper,2019,3,0.5801
PAP2679,paper,2020,3,0.2926
PAP2680,paper,2019,8,0.4528
PAP2681,paper,2018,8,0.5137
PAP2682,paper,2017,8,0.4933
PAP2683,paper,2018,3,0.3967
PAP2684,paper,2020,14,0.4158
PAP2685,paper,2020,14,0.3769
PAP2686,paper,2018,8,0.5071
PAP2687,paper,2020,8,0.6039
PAP2688,paper,2019,3,0.4484
PAP2689,paper,2019,3,0.4244
PAP2690,paper,2019,3,0.3507
PAP2691,paper,2017,14,0.3697
PAP2692,paper,2018,3,0.4056
PAP2693,paper,2019,3,0.6556
PAP2694,paper,2019,8,0.3842
PAP2695,paper,2019,8,0.5491
PAP2696,paper,2019,3,0.2718
PAP2697,paper,2018,3,0.3357
PAP2698,paper,2019,8,0.2968
PAP2699,paper,2019,11,0.4156
PAP2700,paper,2017,11,0.2516
PAP2701,paper,2019,8,0.4647
PAP2702,paper,2018,8,0.5808
PAP2703,paper,2019,8,0.4768
PAP2704,paper,2020,3,0.4835
PAP2705,paper,2020,14,0.5062
PAP2706,paper,2019,8,0.25
PAP2707,paper,2019,8,0.5388
PAP2708,paper,2018,3,0.233
PAP2709,paper,2019,3,0.3205
PAP2710,paper,2017,8,0.3346
PAP2711,paper,2019,3,0.3953
